"","City","Date","CMI","Province","Start.Date","Policy.A..Complete.Shutdown.","Policy.B..Partial.Shutdowns.","Policy.C..Checkpoints.and.Quarantine.Zones.","population","ConfCount"
"983","Hangzhou",2020-03-03,4.5467,"Zhejiang","2-4-20",0,1,0,6241971,169
"984","Hangzhou",2020-03-04,4.6368,"Zhejiang","2-4-20",0,1,0,6241971,169
"985","Hangzhou",2020-03-05,4.7685,"Zhejiang","2-4-20",0,1,0,6241971,169
"986","Hangzhou",2020-03-06,4.8189,"Zhejiang","2-4-20",0,1,0,6241971,169
"987","Hangzhou",2020-03-07,3.8801,"Zhejiang","2-4-20",0,1,0,6241971,169
"988","Hangzhou",2020-03-08,3.5511,"Zhejiang","2-4-20",0,1,0,6241971,169
"989","Hangzhou",2020-03-09,5.0564,"Zhejiang","2-4-20",0,1,0,6241971,169
"990","Hangzhou",2020-03-10,5.1794,"Zhejiang","2-4-20",0,1,0,6241971,169
"991","Hangzhou",2020-03-11,5.2514,"Zhejiang","2-4-20",0,1,0,6241971,169
"992","Hangzhou",2020-03-12,5.2499,"Zhejiang","2-4-20",0,1,0,6241971,169
"993","Hangzhou",2020-03-14,4.3129,"Zhejiang","2-4-20",0,1,0,6241971,181
"994","Hangzhou",2020-03-15,4.0363,"Zhejiang","2-4-20",0,1,0,6241971,182
"995","Hangzhou",2020-03-16,5.5615,"Zhejiang","2-4-20",0,1,0,6241971,182
"996","Hangzhou",2020-03-17,5.5821,"Zhejiang","2-4-20",0,1,0,6241971,183
"997","Hangzhou",2020-03-19,5.6451,"Zhejiang","2-4-20",0,1,0,6241971,183
"998","Hangzhou",2020-03-20,5.7411,"Zhejiang","2-4-20",0,1,0,6241971,183
"999","Hangzhou",2020-03-21,4.6727,"Zhejiang","2-4-20",0,1,0,6241971,183
"1000","Hangzhou",2020-03-22,4.2463,"Zhejiang","2-4-20",0,1,0,6241971,183
"1001","Hangzhou",2020-03-23,5.8649,"Zhejiang","2-4-20",0,1,0,6241971,181
"1002","Hangzhou",2020-03-24,5.8668,"Zhejiang","2-4-20",0,1,0,6241971,181
"1003","Hangzhou",2020-03-25,5.9323,"Zhejiang","2-4-20",0,1,0,6241971,181
"1004","Hangzhou",2020-03-26,5.9213,"Zhejiang","2-4-20",0,1,0,6241971,181
"1005","Hangzhou",2020-03-27,5.8517,"Zhejiang","2-4-20",0,1,0,6241971,181
"1006","Hangzhou",2020-03-28,4.6174,"Zhejiang","2-4-20",0,1,0,6241971,181
"1007","Hangzhou",2020-03-29,4.0849,"Zhejiang","2-4-20",0,1,0,6241971,181
"1008","Hangzhou",2020-03-30,5.8618,"Zhejiang","2-4-20",0,1,0,6241971,181
"1009","Hangzhou",2020-03-31,5.6384,"Zhejiang","2-4-20",0,1,0,6241971,181
"1010","Hangzhou",2020-04-02,5.7416,"Zhejiang","2-4-20",0,1,0,6241971,181
"1011","Hangzhou",2020-04-03,5.772,"Zhejiang","2-4-20",0,1,0,6241971,181
"1012","Hangzhou",2020-04-04,4.5644,"Zhejiang","2-4-20",0,1,0,6241971,181
"1013","Hangzhou",2020-04-05,4.386,"Zhejiang","2-4-20",0,1,0,6241971,181
"1014","Hangzhou",2020-04-06,4.6709,"Zhejiang","2-4-20",0,1,0,6241971,181
"1015","Hangzhou",2020-04-07,5.8423,"Zhejiang","2-4-20",0,1,0,6241971,181
"1016","Hangzhou",2020-04-08,5.8977,"Zhejiang","2-4-20",0,1,0,6241971,181
"1017","Hangzhou",2020-04-09,5.9054,"Zhejiang","2-4-20",0,1,0,6241971,181
"1018","Hangzhou",2020-04-11,4.6483,"Zhejiang","2-4-20",0,1,0,6241971,181
"1019","Hangzhou",2020-04-12,4.6353,"Zhejiang","2-4-20",0,1,0,6241971,181
"1020","Hangzhou",2020-04-13,5.9403,"Zhejiang","2-4-20",0,1,0,6241971,181
"1021","Hangzhou",2020-04-14,5.9211,"Zhejiang","2-4-20",0,1,0,6241971,181
"1022","Hangzhou",2020-04-15,6.0094,"Zhejiang","2-4-20",0,1,0,6241971,181
"1023","Hangzhou",2020-04-17,6.085,"Zhejiang","2-4-20",0,1,0,6241971,181
"1024","Hangzhou",2020-04-19,4.5011,"Zhejiang","2-4-20",0,1,0,6241971,181
"1025","Hangzhou",2020-04-20,6.1247,"Zhejiang","2-4-20",0,1,0,6241971,181
"1026","Hangzhou",2020-04-21,5.9406,"Zhejiang","2-4-20",0,1,0,6241971,181
"1027","Hangzhou",2020-04-22,6.0594,"Zhejiang","2-4-20",0,1,0,6241971,181
"1028","Hangzhou",2020-04-23,6.0527,"Zhejiang","2-4-20",0,1,0,6241971,181
"1029","Hangzhou",2020-04-24,6.1439,"Zhejiang","2-4-20",0,1,0,6241971,181
"1030","Hangzhou",2020-04-26,5.7469,"Zhejiang","2-4-20",0,1,0,6241971,181
"1031","Hangzhou",2020-04-27,6.0933,"Zhejiang","2-4-20",0,1,0,6241971,181
"1032","Hangzhou",2020-04-28,6.0816,"Zhejiang","2-4-20",0,1,0,6241971,181
"1033","Hangzhou",2020-04-29,6.0869,"Zhejiang","2-4-20",0,1,0,6241971,181
"1034","Hangzhou",2020-04-30,6.7462,"Zhejiang","2-4-20",0,1,0,6241971,181
"1035","Hangzhou",2020-05-01,4.9393,"Zhejiang","2-4-20",0,1,0,6241971,181
"1036","Hangzhou",2020-05-02,4.8348,"Zhejiang","2-4-20",0,1,0,6241971,181
"1037","Hanzhong",2020-01-26,4.9565,"Shanxi","2-9-20",0,0,1,145986,1
"1038","Hanzhong",2020-01-27,4.0461,"Shanxi","2-9-20",0,0,1,145986,3
"1039","Hanzhong",2020-01-28,3.5941,"Shanxi","2-9-20",0,0,1,145986,4
"1040","Hanzhong",2020-01-29,3.5049,"Shanxi","2-9-20",0,0,1,145986,6
"1041","Hanzhong",2020-01-30,3.3267,"Shanxi","2-9-20",0,0,1,145986,6
"1042","Hanzhong",2020-01-31,3.0023,"Shanxi","2-9-20",0,0,1,145986,11
"1043","Hanzhong",2020-02-01,2.8301,"Shanxi","2-9-20",0,0,1,145986,13
"1044","Hanzhong",2020-02-02,2.6713,"Shanxi","2-9-20",0,0,1,145986,15
"1045","Hanzhong",2020-02-03,2.9202,"Shanxi","2-9-20",0,0,1,145986,15
"1046","Hanzhong",2020-02-04,2.6911,"Shanxi","2-9-20",0,0,1,145986,16
"1047","Hanzhong",2020-02-05,2.6476,"Shanxi","2-9-20",0,0,1,145986,19
"1048","Hanzhong",2020-02-06,2.5454,"Shanxi","2-9-20",0,0,1,145986,20
"1049","Hanzhong",2020-02-07,2.6696,"Shanxi","2-9-20",0,0,1,145986,21
"1050","Hanzhong",2020-02-08,2.6965,"Shanxi","2-9-20",0,0,1,145986,21
"1051","Hanzhong",2020-02-09,2.6347,"Shanxi","2-9-20",0,0,1,145986,21
"1052","Hanzhong",2020-02-10,2.6461,"Shanxi","2-9-20",0,0,1,145986,21
"1053","Hanzhong",2020-02-11,2.5296,"Shanxi","2-9-20",0,0,1,145986,21
"1054","Hanzhong",2020-02-12,2.5706,"Shanxi","2-9-20",0,0,1,145986,21
"1055","Hanzhong",2020-02-13,2.6167,"Shanxi","2-9-20",0,0,1,145986,21
"1056","Hanzhong",2020-02-14,2.589,"Shanxi","2-9-20",0,0,1,145986,21
"1057","Hanzhong",2020-02-15,2.4979,"Shanxi","2-9-20",0,0,1,145986,21
"1058","Hanzhong",2020-02-16,2.5055,"Shanxi","2-9-20",0,0,1,145986,25
"1059","Hanzhong",2020-02-17,2.7197,"Shanxi","2-9-20",0,0,1,145986,25
"1060","Hanzhong",2020-02-18,2.7355,"Shanxi","2-9-20",0,0,1,145986,25
"1061","Hanzhong",2020-02-19,2.8042,"Shanxi","2-9-20",0,0,1,145986,26
"1062","Hanzhong",2020-02-20,2.6343,"Shanxi","2-9-20",0,0,1,145986,26
"1063","Hanzhong",2020-02-21,2.981,"Shanxi","2-9-20",0,0,1,145986,26
"1064","Hanzhong",2020-02-22,2.9649,"Shanxi","2-9-20",0,0,1,145986,26
"1065","Hanzhong",2020-02-23,3.3364,"Shanxi","2-9-20",0,0,1,145986,26
"1066","Hanzhong",2020-02-24,4.1127,"Shanxi","2-9-20",0,0,1,145986,26
"1067","Hanzhong",2020-02-25,4.1313,"Shanxi","2-9-20",0,0,1,145986,26
"1068","Hanzhong",2020-02-26,4.1116,"Shanxi","2-9-20",0,0,1,145986,26
"1069","Hanzhong",2020-02-27,3.6826,"Shanxi","2-9-20",0,0,1,145986,26
"1070","Hanzhong",2020-02-28,4.3326,"Shanxi","2-9-20",0,0,1,145986,26
"1071","Hanzhong",2020-02-29,4.4307,"Shanxi","2-9-20",0,0,1,145986,26
"1072","Hanzhong",2020-03-01,4.36,"Shanxi","2-9-20",0,0,1,145986,26
"1073","Hanzhong",2020-03-02,4.6314,"Shanxi","2-9-20",0,0,1,145986,26
"1074","Hanzhong",2020-03-04,4.9178,"Shanxi","2-9-20",0,0,1,145986,26
"1075","Hanzhong",2020-03-05,4.823,"Shanxi","2-9-20",0,0,1,145986,26
"1076","Hanzhong",2020-03-06,4.8953,"Shanxi","2-9-20",0,0,1,145986,26
"1077","Hanzhong",2020-03-08,4.4226,"Shanxi","2-9-20",0,0,1,145986,26
"1078","Hanzhong",2020-03-10,4.8706,"Shanxi","2-9-20",0,0,1,145986,26
"1079","Hanzhong",2020-03-11,4.8553,"Shanxi","2-9-20",0,0,1,145986,26
"1080","Hanzhong",2020-03-12,4.8817,"Shanxi","2-9-20",0,0,1,145986,26
"1081","Hanzhong",2020-03-16,4.8018,"Shanxi","2-9-20",0,0,1,145986,26
"1082","Hanzhong",2020-03-17,4.9522,"Shanxi","2-9-20",0,0,1,145986,26
"1083","Hanzhong",2020-03-18,4.9554,"Shanxi","2-9-20",0,0,1,145986,26
"1084","Hanzhong",2020-03-20,5.0789,"Shanxi","2-9-20",0,0,1,145986,26
"1085","Hanzhong",2020-03-21,4.6036,"Shanxi","2-9-20",0,0,1,145986,26
"1086","Hanzhong",2020-03-24,4.9875,"Shanxi","2-9-20",0,0,1,145986,26
"1087","Hanzhong",2020-03-25,5.0519,"Shanxi","2-9-20",0,0,1,145986,26
"1088","Hanzhong",2020-03-26,4.8692,"Shanxi","2-9-20",0,0,1,145986,26
"1089","Hanzhong",2020-04-01,4.9648,"Shanxi","2-9-20",0,0,1,145986,26
"1090","Hanzhong",2020-04-03,4.7332,"Shanxi","2-9-20",0,0,1,145986,26
"1091","Hanzhong",2020-04-04,4.7112,"Shanxi","2-9-20",0,0,1,145986,26
"1092","Hanzhong",2020-04-06,4.736,"Shanxi","2-9-20",0,0,1,145986,26
"1093","Hanzhong",2020-04-11,4.7734,"Shanxi","2-9-20",0,0,1,145986,26
"1094","Hanzhong",2020-04-15,4.8898,"Shanxi","2-9-20",0,0,1,145986,26
"1095","Hanzhong",2020-04-17,4.9258,"Shanxi","2-9-20",0,0,1,145986,26
"1096","Hanzhong",2020-04-21,4.5367,"Shanxi","2-9-20",0,0,1,145986,26
"1097","Hanzhong",2020-04-22,4.6812,"Shanxi","2-9-20",0,0,1,145986,26
"1098","Hanzhong",2020-04-25,4.7008,"Shanxi","2-9-20",0,0,1,145986,26
"1099","Hanzhong",2020-04-28,4.8312,"Shanxi","2-9-20",0,0,1,145986,26
"1100","Hanzhong",2020-05-01,5.215,"Shanxi","2-9-20",0,0,1,145986,26
"1101","Hanzhong",2020-05-02,5.1517,"Shanxi","2-9-20",0,0,1,145986,26
"1102","Hefei",2020-01-24,3.2787,"Anhui","2-7-20",0,0,1,3310268,6
"1103","Hefei",2020-01-25,2.8208,"Anhui","2-7-20",0,0,1,3310268,10
"1104","Hefei",2020-01-26,2.2211,"Anhui","2-7-20",0,0,1,3310268,13
"1105","Hefei",2020-01-27,1.9277,"Anhui","2-7-20",0,0,1,3310268,13
"1106","Hefei",2020-01-28,1.8416,"Anhui","2-7-20",0,0,1,3310268,16
"1107","Hefei",2020-01-29,1.7707,"Anhui","2-7-20",0,0,1,3310268,29
"1108","Hefei",2020-01-30,1.7201,"Anhui","2-7-20",0,0,1,3310268,39
"1109","Hefei",2020-01-31,1.7046,"Anhui","2-7-20",0,0,1,3310268,50
"1110","Hefei",2020-02-01,1.68,"Anhui","2-7-20",0,0,1,3310268,59
"1111","Hefei",2020-02-02,1.5458,"Anhui","2-7-20",0,0,1,3310268,59
"1112","Hefei",2020-02-03,1.7502,"Anhui","2-7-20",0,0,1,3310268,75
"1113","Hefei",2020-02-04,1.6742,"Anhui","2-7-20",0,0,1,3310268,81
"1114","Hefei",2020-02-05,1.6026,"Anhui","2-7-20",0,0,1,3310268,93
"1115","Hefei",2020-02-06,1.3844,"Anhui","2-7-20",0,0,1,3310268,104
"1116","Hefei",2020-02-07,1.4353,"Anhui","2-7-20",0,0,1,3310268,115
"1117","Hefei",2020-02-08,1.3382,"Anhui","2-7-20",0,0,1,3310268,128
"1118","Hefei",2020-02-09,1.3639,"Anhui","2-7-20",0,0,1,3310268,136
"1119","Hefei",2020-02-10,1.7653,"Anhui","2-7-20",0,0,1,3310268,147
"1120","Hefei",2020-02-11,1.647,"Anhui","2-7-20",0,0,1,3310268,150
"1121","Hefei",2020-02-12,1.6853,"Anhui","2-7-20",0,0,1,3310268,157
"1122","Hefei",2020-02-13,1.7322,"Anhui","2-7-20",0,0,1,3310268,161
"1123","Hefei",2020-02-14,1.7593,"Anhui","2-7-20",0,0,1,3310268,166
"1124","Hefei",2020-02-15,1.3053,"Anhui","2-7-20",0,0,1,3310268,168
"1125","Hefei",2020-02-16,1.3049,"Anhui","2-7-20",0,0,1,3310268,169
"1126","Hefei",2020-02-17,1.9934,"Anhui","2-7-20",0,0,1,3310268,171
"1127","Hefei",2020-02-18,2.0037,"Anhui","2-7-20",0,0,1,3310268,173
"1128","Hefei",2020-02-19,2.0261,"Anhui","2-7-20",0,0,1,3310268,173
"1129","Hefei",2020-02-20,2.1277,"Anhui","2-7-20",0,0,1,3310268,173
"1130","Hefei",2020-02-21,2.1513,"Anhui","2-7-20",0,0,1,3310268,174
"1131","Hefei",2020-02-22,1.8233,"Anhui","2-7-20",0,0,1,3310268,174
"1132","Hefei",2020-02-23,1.8141,"Anhui","2-7-20",0,0,1,3310268,174
"1133","Hefei",2020-02-24,2.8543,"Anhui","2-7-20",0,0,1,3310268,174
"1134","Hefei",2020-02-25,2.7863,"Anhui","2-7-20",0,0,1,3310268,174
"1135","Hefei",2020-02-26,2.9133,"Anhui","2-7-20",0,0,1,3310268,174
"1136","Hefei",2020-02-27,2.9712,"Anhui","2-7-20",0,0,1,3310268,174
"1137","Hefei",2020-02-28,2.9296,"Anhui","2-7-20",0,0,1,3310268,174
"1138","Hefei",2020-02-29,2.5447,"Anhui","2-7-20",0,0,1,3310268,174
"1139","Hefei",2020-03-01,2.4875,"Anhui","2-7-20",0,0,1,3310268,174
"1140","Hefei",2020-03-02,3.6495,"Anhui","2-7-20",0,0,1,3310268,174
"1141","Hefei",2020-03-03,3.6397,"Anhui","2-7-20",0,0,1,3310268,174
"1142","Hefei",2020-03-04,3.7244,"Anhui","2-7-20",0,0,1,3310268,174
"1143","Hefei",2020-03-05,3.8032,"Anhui","2-7-20",0,0,1,3310268,174
"1144","Hefei",2020-03-06,3.8342,"Anhui","2-7-20",0,0,1,3310268,174
"1145","Hefei",2020-03-08,3.0024,"Anhui","2-7-20",0,0,1,3310268,174
"1146","Hefei",2020-04-09,5.4207,"Anhui","2-7-20",0,0,1,3310268,174
"1147","Hefei",2020-04-24,5.5695,"Anhui","2-7-20",0,0,1,3310268,174
"1148","Huanggang",2020-01-24,4.5861,"Hubei","1-23-20",1,0,0,225956,12
"1149","Huanggang",2020-01-25,2.7471,"Hubei","1-23-20",1,0,0,225956,64
"1150","Huanggang",2020-01-26,2.197,"Hubei","1-23-20",1,0,0,225956,122
"1151","Huanggang",2020-01-27,2.1663,"Hubei","1-23-20",1,0,0,225956,154
"1152","Huanggang",2020-01-28,2.2562,"Hubei","1-23-20",1,0,0,225956,213
"1153","Huanggang",2020-01-29,2.2681,"Hubei","1-23-20",1,0,0,225956,324
"1154","Huanggang",2020-01-30,2.1833,"Hubei","1-23-20",1,0,0,225956,496
"1155","Huanggang",2020-01-31,1.9718,"Hubei","1-23-20",1,0,0,225956,573
"1156","Huanggang",2020-02-01,1.977,"Hubei","1-23-20",1,0,0,225956,726
"1157","Huanggang",2020-02-02,1.8868,"Hubei","1-23-20",1,0,0,225956,1002
"1158","Huanggang",2020-02-03,1.9086,"Hubei","1-23-20",1,0,0,225956,1246
"1159","Huanggang",2020-02-04,1.8888,"Hubei","1-23-20",1,0,0,225956,1422
"1160","Huanggang",2020-02-05,1.9101,"Hubei","1-23-20",1,0,0,225956,1645
"1161","Huanggang",2020-02-06,1.7927,"Hubei","1-23-20",1,0,0,225956,1807
"1162","Huanggang",2020-02-07,1.8898,"Hubei","1-23-20",1,0,0,225956,1897
"1163","Huanggang",2020-02-08,1.8596,"Hubei","1-23-20",1,0,0,225956,2041
"1164","Huanggang",2020-02-09,1.8706,"Hubei","1-23-20",1,0,0,225956,2141
"1165","Huanggang",2020-02-10,1.8541,"Hubei","1-23-20",1,0,0,225956,2252
"1166","Huanggang",2020-02-11,1.8633,"Hubei","1-23-20",1,0,0,225956,2332
"1167","Huanggang",2020-02-12,1.9334,"Hubei","1-23-20",1,0,0,225956,2398
"1168","Huanggang",2020-02-13,1.9656,"Hubei","1-23-20",1,0,0,225956,2662
"1169","Huanggang",2020-02-14,2.0456,"Hubei","1-23-20",1,0,0,225956,2791
"1170","Huanggang",2020-02-15,1.8985,"Hubei","1-23-20",1,0,0,225956,2817
"1171","Huanggang",2020-02-16,1.7615,"Hubei","1-23-20",1,0,0,225956,2823
"1172","Huanggang",2020-02-17,1.7259,"Hubei","1-23-20",1,0,0,225956,2831
"1173","Huanggang",2020-02-18,1.6993,"Hubei","1-23-20",1,0,0,225956,2828
"1174","Huanggang",2020-02-19,1.7054,"Hubei","1-23-20",1,0,0,225956,2844
"1175","Huanggang",2020-02-20,1.734,"Hubei","1-23-20",1,0,0,225956,2839
"1176","Huanggang",2020-02-21,1.7129,"Hubei","1-23-20",1,0,0,225956,2856
"1177","Huanggang",2020-02-22,1.728,"Hubei","1-23-20",1,0,0,225956,2899
"1178","Huanggang",2020-02-23,1.729,"Hubei","1-23-20",1,0,0,225956,2904
"1179","Huanggang",2020-02-24,1.8292,"Hubei","1-23-20",1,0,0,225956,2904
"1180","Huanggang",2020-02-25,1.8253,"Hubei","1-23-20",1,0,0,225956,2904
"1181","Huanggang",2020-02-26,1.8034,"Hubei","1-23-20",1,0,0,225956,2904
"1182","Huanggang",2020-02-27,1.7545,"Hubei","1-23-20",1,0,0,225956,2904
"1183","Huanggang",2020-02-28,1.7476,"Hubei","1-23-20",1,0,0,225956,2904
"1184","Huanggang",2020-02-29,1.9497,"Hubei","1-23-20",1,0,0,225956,2904
"1185","Huanggang",2020-03-01,1.9788,"Hubei","1-23-20",1,0,0,225956,2905
"1186","Huanggang",2020-03-02,1.9895,"Hubei","1-23-20",1,0,0,225956,2905
"1187","Huanggang",2020-03-03,1.9694,"Hubei","1-23-20",1,0,0,225956,2907
"1188","Huanggang",2020-03-04,2.0276,"Hubei","1-23-20",1,0,0,225956,2907
"1189","Huanggang",2020-03-05,2.0561,"Hubei","1-23-20",1,0,0,225956,2907
"1190","Huanggang",2020-03-06,2.0423,"Hubei","1-23-20",1,0,0,225956,2907
"1191","Huanggang",2020-03-07,2.1221,"Hubei","1-23-20",1,0,0,225956,2907
"1192","Huanggang",2020-03-08,2.1496,"Hubei","1-23-20",1,0,0,225956,2907
"1193","Huanggang",2020-03-09,2.1408,"Hubei","1-23-20",1,0,0,225956,2907
"1194","Huanggang",2020-03-10,2.3025,"Hubei","1-23-20",1,0,0,225956,2907
"1195","Huanggang",2020-03-11,2.8097,"Hubei","1-23-20",1,0,0,225956,2907
"1196","Huanggang",2020-03-12,3.3713,"Hubei","1-23-20",1,0,0,225956,2907
"1197","Huanggang",2020-03-13,4.0189,"Hubei","1-23-20",1,0,0,225956,2907
"1198","Huanggang",2020-03-14,4.6977,"Hubei","1-23-20",1,0,0,225956,2907
"1199","Huanggang",2020-03-15,4.8463,"Hubei","1-23-20",1,0,0,225956,2907
"1200","Huanggang",2020-03-16,4.6151,"Hubei","1-23-20",1,0,0,225956,2907
"1201","Huanggang",2020-03-17,4.7982,"Hubei","1-23-20",1,0,0,225956,2907
"1202","Huanggang",2020-03-18,4.8912,"Hubei","1-23-20",1,0,0,225956,2907
"1203","Huanggang",2020-03-19,5.0421,"Hubei","1-23-20",1,0,0,225956,2907
"1204","Huanggang",2020-03-20,5.1756,"Hubei","1-23-20",1,0,0,225956,2907
"1205","Huanggang",2020-03-21,5.0508,"Hubei","1-23-20",1,0,0,225956,2907
"1206","Huanggang",2020-03-22,5.1352,"Hubei","1-23-20",1,0,0,225956,2907
"1207","Huanggang",2020-03-23,5.262,"Hubei","1-23-20",1,0,0,225956,2907
"1208","Huanggang",2020-03-24,5.2473,"Hubei","1-23-20",1,0,0,225956,2907
"1209","Huanggang",2020-03-25,4.9876,"Hubei","1-23-20",1,0,0,225956,2907
"1210","Huanggang",2020-03-26,4.8884,"Hubei","1-23-20",1,0,0,225956,2907
"1211","Huanggang",2020-03-27,4.5251,"Hubei","1-23-20",1,0,0,225956,2907
"1212","Huanggang",2020-03-28,4.6489,"Hubei","1-23-20",1,0,0,225956,2907
"1213","Huanggang",2020-03-29,3.8744,"Hubei","1-23-20",1,0,0,225956,2907
"1214","Huanggang",2020-03-30,4.6811,"Hubei","1-23-20",1,0,0,225956,2907
"1215","Huanggang",2020-03-31,4.5684,"Hubei","1-23-20",1,0,0,225956,2907
"1216","Huanggang",2020-04-01,4.7704,"Hubei","1-23-20",1,0,0,225956,2907
"1217","Huanggang",2020-04-02,4.7186,"Hubei","1-23-20",1,0,0,225956,2907
"1218","Huanggang",2020-04-03,4.8812,"Hubei","1-23-20",1,0,0,225956,2907
"1219","Huanggang",2020-04-04,5.0804,"Hubei","1-23-20",1,0,0,225956,2907
"1220","Huanggang",2020-04-05,4.6727,"Hubei","1-23-20",1,0,0,225956,2907
"1221","Huanggang",2020-04-06,4.5085,"Hubei","1-23-20",1,0,0,225956,2907
"1222","Huanggang",2020-04-07,4.5923,"Hubei","1-23-20",1,0,0,225956,2907
"1223","Huanggang",2020-04-08,4.5465,"Hubei","1-23-20",1,0,0,225956,2907
"1224","Huanggang",2020-04-09,4.5136,"Hubei","1-23-20",1,0,0,225956,2907
"1225","Huanggang",2020-04-10,3.2946,"Hubei","1-23-20",1,0,0,225956,2907
"1226","Huanggang",2020-04-11,3.8244,"Hubei","1-23-20",1,0,0,225956,2907
"1227","Huanggang",2020-04-12,4.2317,"Hubei","1-23-20",1,0,0,225956,2907
"1228","Huanggang",2020-04-13,4.3546,"Hubei","1-23-20",1,0,0,225956,2907
"1229","Huanggang",2020-04-14,4.2407,"Hubei","1-23-20",1,0,0,225956,2907
"1230","Huanggang",2020-04-15,4.2791,"Hubei","1-23-20",1,0,0,225956,2907
"1231","Huanggang",2020-04-16,4.2509,"Hubei","1-23-20",1,0,0,225956,2907
"1232","Huanggang",2020-04-17,4.2592,"Hubei","1-23-20",1,0,0,225956,2907
"1233","Huanggang",2020-04-18,3.6772,"Hubei","1-23-20",1,0,0,225956,2907
"1234","Huanggang",2020-04-19,4.0482,"Hubei","1-23-20",1,0,0,225956,2907
"1235","Huanggang",2020-04-20,4.0026,"Hubei","1-23-20",1,0,0,225956,2907
"1236","Huanggang",2020-04-21,3.9934,"Hubei","1-23-20",1,0,0,225956,2907
"1237","Huanggang",2020-04-22,4.1353,"Hubei","1-23-20",1,0,0,225956,2907
"1238","Huanggang",2020-04-23,4.1067,"Hubei","1-23-20",1,0,0,225956,2907
"1239","Huanggang",2020-04-24,4.1928,"Hubei","1-23-20",1,0,0,225956,2907
"1240","Huanggang",2020-04-25,4.0645,"Hubei","1-23-20",1,0,0,225956,2907
"1241","Huanggang",2020-04-26,4.1649,"Hubei","1-23-20",1,0,0,225956,2907
"1242","Huanggang",2020-04-27,4.1372,"Hubei","1-23-20",1,0,0,225956,2907
"1243","Huangshi",2020-01-25,2.7178,"Hubei","1-24-20",1,0,0,688090,31
"1244","Huangshi",2020-01-26,1.9631,"Hubei","1-24-20",1,0,0,688090,31
"1245","Huangshi",2020-01-27,1.8946,"Hubei","1-24-20",1,0,0,688090,36
"1246","Huangshi",2020-01-28,1.8768,"Hubei","1-24-20",1,0,0,688090,53
"1247","Huangshi",2020-01-29,1.9177,"Hubei","1-24-20",1,0,0,688090,86
"1248","Huangshi",2020-01-30,1.8966,"Hubei","1-24-20",1,0,0,688090,113
"1249","Huangshi",2020-01-31,1.8662,"Hubei","1-24-20",1,0,0,688090,168
"1250","Huangshi",2020-02-01,1.7838,"Hubei","1-24-20",1,0,0,688090,209
"1251","Huangshi",2020-02-02,1.69,"Hubei","1-24-20",1,0,0,688090,252
"1252","Huangshi",2020-02-03,1.6497,"Hubei","1-24-20",1,0,0,688090,334
"1253","Huangshi",2020-02-04,1.475,"Hubei","1-24-20",1,0,0,688090,405
"1254","Huangshi",2020-02-05,1.4733,"Hubei","1-24-20",1,0,0,688090,509
"1255","Huangshi",2020-02-06,1.3091,"Hubei","1-24-20",1,0,0,688090,566
"1256","Huangshi",2020-02-07,1.4185,"Hubei","1-24-20",1,0,0,688090,635
"1257","Huangshi",2020-02-08,1.4028,"Hubei","1-24-20",1,0,0,688090,703
"1258","Huangshi",2020-02-09,1.3976,"Hubei","1-24-20",1,0,0,688090,760
"1259","Huangshi",2020-02-10,1.3222,"Hubei","1-24-20",1,0,0,688090,805
"1260","Huangshi",2020-02-11,1.3138,"Hubei","1-24-20",1,0,0,688090,835
"1261","Huangshi",2020-02-12,1.3436,"Hubei","1-24-20",1,0,0,688090,874
"1262","Huangshi",2020-02-13,1.395,"Hubei","1-24-20",1,0,0,688090,911
"1263","Huangshi",2020-02-14,1.4471,"Hubei","1-24-20",1,0,0,688090,943
"1264","Huangshi",2020-02-15,1.2783,"Hubei","1-24-20",1,0,0,688090,980
"1265","Huangshi",2020-02-16,1.2897,"Hubei","1-24-20",1,0,0,688090,988
"1266","Huangshi",2020-02-17,1.3053,"Hubei","1-24-20",1,0,0,688090,988
"1267","Huangshi",2020-02-18,1.2369,"Hubei","1-24-20",1,0,0,688090,985
"1268","Huangshi",2020-02-19,1.1895,"Hubei","1-24-20",1,0,0,688090,985
"1269","Huangshi",2020-02-20,1.205,"Hubei","1-24-20",1,0,0,688090,967
"1270","Huangshi",2020-02-21,1.1813,"Hubei","1-24-20",1,0,0,688090,974
"1271","Huangshi",2020-02-22,1.1899,"Hubei","1-24-20",1,0,0,688090,997
"1272","Huangshi",2020-02-23,1.1971,"Hubei","1-24-20",1,0,0,688090,1001
"1273","Huangshi",2020-02-24,1.2904,"Hubei","1-24-20",1,0,0,688090,1005
"1274","Huangshi",2020-02-25,1.2668,"Hubei","1-24-20",1,0,0,688090,1008
"1275","Huangshi",2020-02-26,1.2168,"Hubei","1-24-20",1,0,0,688090,1011
"1276","Huangshi",2020-02-27,1.2256,"Hubei","1-24-20",1,0,0,688090,1013
"1277","Huangshi",2020-02-28,1.2111,"Hubei","1-24-20",1,0,0,688090,1013
"1278","Huangshi",2020-02-29,1.2733,"Hubei","1-24-20",1,0,0,688090,1013
"1279","Huangshi",2020-03-01,1.2983,"Hubei","1-24-20",1,0,0,688090,1014
"1280","Huangshi",2020-03-02,1.319,"Hubei","1-24-20",1,0,0,688090,1014
"1281","Huangshi",2020-03-03,1.2937,"Hubei","1-24-20",1,0,0,688090,1014
"1282","Huangshi",2020-03-04,1.3666,"Hubei","1-24-20",1,0,0,688090,1014
